user_id,course_id,course_name,difficulty,rating,interaction_type,timestamp,user_difficulty_pref,implicit_feedback
U0196,517,electronic music production,mixed,4.9,completed,2024-04-18,mixed,1
U0196,398,introduction to mathematical thinking,beginner,5.0,completed,2024-11-02,mixed,0
U0196,267,self-driving cars,beginner,4.5,completed,2024-01-21,mixed,1
U0196,128,learn sql basics for data science,mixed,4.8,completed,2024-03-16,mixed,1
U0196,797,developing front-end apps with react,beginner,4.8,completed,2024-03-05,mixed,0
U0196,972,understanding child development: from synapse to society,intermediate,4.2,in_progress,2024-01-06,mixed,1
U0196,321,python project for data science,beginner,5.0,completed,2024-09-14,mixed,1
U0196,371,project planning,beginner,5.0,completed,2024-03-27,mixed,0
U0197,114,chatgpt advanced data analysis,beginner,4.2,completed,2024-07-25,mixed,1
U0197,199,python 3 programming,beginner,4.0,in_progress,2024-06-12,mixed,1
U0197,83,meta database engineer,intermediate,4.2,completed,2024-06-20,mixed,0
U0197,603,"energy production, distribution & safety",not found,4.7,completed,2024-05-21,mixed,0
U0197,143,the science of well-being,beginner,3.7,completed,2024-04-21,mixed,0
U0197,156,construction management,beginner,4.0,completed,2024-11-27,mixed,1
U0197,14,key technologies for business,beginner,5.0,completed,2024-08-21,mixed,1
U0197,761,akamai customer consulting and support,intermediate,3.8,completed,2024-07-19,mixed,0
U0197,792,fundamentos del marketing digital y comercio electrã³nico,mixed,4.7,completed,2024-09-02,mixed,1
U0197,158,security analyst fundamentals,beginner,3.8,completed,2024-02-27,mixed,0
U0197,720,global diplomacy: the united nations in the world,beginner,4.1,in_progress,2024-04-17,mixed,1
U0198,607,inspired leadership,beginner,5.0,completed,2024-03-09,intermediate,0
U0198,124,tools of the trade: linux and sql,beginner,3.9,in_progress,2024-12-14,intermediate,0
U0198,254,fpga design for embedded systems,beginner,3.5,in_progress,2024-06-10,intermediate,0
U0198,816,sales and crm overview,beginner,4.3,in_progress,2024-12-30,intermediate,1
U0198,316,work smarter with microsoft word,not found,4.4,completed,2024-08-10,intermediate,1
U0198,477,decentralized finance (defi): the future of finance,intermediate,3.9,completed,2024-03-30,intermediate,0
U0198,918,international law in action: the arbitration of international disputes,not found,5.0,completed,2024-06-21,intermediate,1
U0198,218,"influencing: storytelling, change management and governance",beginner,4.8,completed,2024-04-11,intermediate,1
U0199,382,probabilistic graphical models,beginner,5.0,completed,2024-08-20,intermediate,1
U0199,287,financial engineering and risk management,beginner,3.5,in_progress,2024-11-22,intermediate,0
U0199,640,ãtudier en france: french intermediate course b1-b2,beginner,4.9,completed,2024-09-05,intermediate,1
U0199,815,"the sustainable development goals â a global, transdisciplinary vision for the future",advanced,5.0,completed,2024-01-30,intermediate,1
U0199,544,data management for clinical research,not found,4.1,completed,2024-11-30,intermediate,1
U0199,32,ibm it support,beginner,4.1,completed,2024-03-17,intermediate,0
U0199,451,transforming the fashion business,beginner,3.3,dropped,2024-09-03,intermediate,0
U0199,453,ai & law,not found,3.4,in_progress,2024-10-17,intermediate,0
U0199,531,battery technologies,beginner,5.0,completed,2024-04-19,intermediate,1
U0199,653,understanding einstein: the special theory of relativity,beginner,4.1,in_progress,2024-04-05,intermediate,0
U0199,20,prompt engineering,intermediate,4.4,completed,2024-07-31,intermediate,1
U0199,490,real-world product management,intermediate,3.3,in_progress,2024-12-03,intermediate,0
U0199,576,customer service fundamentals,intermediate,4.1,completed,2024-05-11,intermediate,1
U0199,332,software design and architecture,beginner,3.5,completed,2024-12-25,intermediate,0
U0199,651,learn chinese: hsk test preparation,beginner,4.1,completed,2024-08-10,intermediate,1
U0199,219,strategic leadership and management,beginner,4.3,completed,2024-10-09,intermediate,0
U0199,306,the strategy of content marketing,beginner,3.9,in_progress,2024-11-17,intermediate,0
U0199,940,ai and climate change,beginner,5.0,completed,2024-01-31,intermediate,0
U0199,337,conduct ux research and test early concepts,beginner,4.7,completed,2024-09-15,intermediate,0
U0200,27,generative ai with large language models,beginner,4.0,completed,2024-11-05,mixed,1
U0200,813,rust fundamentals,intermediate,3.4,dropped,2024-03-31,mixed,0
U0200,137,"html, css, and javascript for web developers",beginner,5.0,completed,2024-08-02,mixed,1
U0200,866,"solar energy for engineers, architects and code inspectors",intermediate,5.0,completed,2024-03-22,mixed,1
U0200,711,industrial iot markets and security,beginner,4.6,completed,2024-08-22,mixed,1
U0200,160,certified in cybersecurity,beginner,4.0,completed,2024-04-26,mixed,1
U0200,550,getting started with power bi desktop,beginner,3.3,in_progress,2024-10-20,mixed,0
U0200,304,project management principles and practices,beginner,3.6,completed,2024-05-21,mixed,0
U0200,173,generative adversarial networks (gans),beginner,4.3,completed,2024-04-25,mixed,1
U0200,839,introduction to technical support,beginner,4.6,completed,2024-09-30,mixed,1
U0200,393,fundamentals of finance,mixed,3.5,in_progress,2024-01-01,mixed,0
U0200,388,data visualization and dashboards with excel and cognos,beginner,4.3,in_progress,2024-03-06,mixed,0
U0200,165,"unsupervised learning, recommenders, reinforcement learning",beginner,3.9,completed,2024-04-04,mixed,0
U0200,372,project launch,beginner,4.7,completed,2024-08-02,mixed,1
U0200,851,python for cybersecurity,not found,4.6,completed,2024-05-10,mixed,1
U0200,353,preparation for comptia a+ certification,beginner,4.3,in_progress,2024-01-18,mixed,0
U0200,928,"competencias digitales. herramientas de ofimã¡tica (microsoft word, excel, power point)",not found,3.8,completed,2024-05-22,mixed,0
U0200,923,getting started with front-end and web development,intermediate,3.6,completed,2024-01-10,mixed,0
U0201,88,financial markets,intermediate,5.0,completed,2024-03-25,beginner,1
U0201,792,fundamentos del marketing digital y comercio electrã³nico,mixed,5.0,completed,2024-12-18,beginner,1
U0201,645,cybersecurity,intermediate,4.7,completed,2024-09-07,beginner,1
U0201,77,meta ios developer,beginner,3.7,in_progress,2024-08-02,beginner,0
U0201,653,understanding einstein: the special theory of relativity,beginner,3.8,in_progress,2024-11-16,beginner,0
U0201,549,digital signal processing,not found,3.4,dropped,2024-02-06,beginner,0
U0201,562,introducciã³n a la programaciã³n en python i: aprendiendo a programar con python,not found,5.0,completed,2024-12-07,beginner,1
U0201,264,intellectual property law,beginner,3.9,completed,2024-05-31,beginner,0
U0202,404,python data structures,not found,5.0,completed,2024-08-10,mixed,1
U0202,17,deep learning,beginner,4.9,completed,2024-02-01,mixed,1
U0202,841,evaluations of ai applications in healthcare,beginner,3.9,in_progress,2024-01-17,mixed,0
U0202,169,data science,beginner,3.8,in_progress,2024-07-21,mixed,0
U0202,605,build basic generative adversarial networks (gans),intermediate,4.2,completed,2024-09-09,mixed,1
U0202,24,data analysis and visualization foundations,advanced,4.8,completed,2024-09-04,mixed,1
U0202,389,healthy and sustainable foods and products,beginner,4.8,completed,2024-03-11,mixed,1
U0202,961,climate change: carbon capture and storage,not found,3.9,completed,2024-01-15,mixed,0
U0202,98,business analytics,beginner,5.0,completed,2024-11-26,mixed,1
U0202,413,foundations of data structures and algorithms,beginner,5.0,completed,2024-08-09,mixed,1
U0202,298,google data analytics capstone: complete a case study,not found,4.9,completed,2024-10-11,mixed,1
U0203,286,"tesol certificate, part 2: teach english now!",beginner,3.1,dropped,2024-06-14,mixed,0
U0203,405,reducing gun violence in america: evidence for change,beginner,4.0,completed,2024-04-19,mixed,1
U0203,766,social media marketing,not found,2.7,dropped,2024-04-22,mixed,0
U0203,531,battery technologies,beginner,5.0,completed,2024-10-27,mixed,1
U0203,532,moral foundations of politics,beginner,5.0,completed,2024-07-28,mixed,1
U0203,52,ibm it scrum master,beginner,4.8,completed,2024-08-19,mixed,1
U0203,388,data visualization and dashboards with excel and cognos,beginner,5.0,completed,2024-07-27,mixed,1
U0203,264,intellectual property law,beginner,3.9,completed,2024-01-08,mixed,0
U0203,975,health behavior change: from evidence to action,intermediate,4.4,completed,2024-04-17,mixed,1
U0203,299,microsoft azure fundamentals az-900 exam prep,beginner,5.0,completed,2024-01-24,mixed,1
U0203,864,international organizations management,not found,4.3,in_progress,2024-01-12,mixed,1
U0203,659,developing ai applications with python and flask,beginner,4.6,completed,2024-07-26,mixed,1
U0203,331,culture-driven team building,advanced,4.7,completed,2024-01-09,mixed,0
U0203,528,impact measurement & management for the sdgs,beginner,5.0,completed,2024-09-26,mixed,0
U0203,820,"introduction to containers w/ docker, kubernetes & openshift",not found,4.5,completed,2024-05-06,mixed,1
U0203,863,habilidades gerenciales,intermediate,5.0,completed,2024-03-12,mixed,0
U0203,156,construction management,beginner,4.0,completed,2024-12-16,mixed,1
U0204,107,the materiality of esg factors,intermediate,3.9,completed,2024-10-17,advanced,0
U0204,331,culture-driven team building,advanced,3.5,completed,2024-03-30,advanced,0
U0204,577,an introduction to programming the internet of things (iot),intermediate,5.0,completed,2024-12-16,advanced,1
U0204,182,ai for medicine,beginner,4.7,completed,2024-05-21,advanced,1
U0204,865,professionalism in allied health,intermediate,4.8,completed,2024-10-18,advanced,1
U0204,788,marketing en redes sociales de meta,intermediate,5.0,completed,2024-05-29,advanced,1
U0204,504,epidemiology in public health practice,beginner,5.0,completed,2024-03-09,advanced,1
U0204,705,essentials of global health,beginner,5.0,completed,2024-08-28,advanced,1
U0205,638,a crash course in causality:  inferring causal effects from observational data,beginner,4.9,completed,2024-07-08,mixed,1
U0205,374,aws cloud practitioner essentials,beginner,3.4,dropped,2024-03-27,mixed,0
U0205,816,sales and crm overview,beginner,5.0,completed,2024-07-09,mixed,1
U0205,926,introduction to relational databases (rdbms),not found,5.0,completed,2024-10-14,mixed,1
U0205,785,linear circuits 1: dc analysis,not found,5.0,completed,2024-01-16,mixed,1
U0205,367,google it support,beginner,4.9,completed,2024-10-20,mixed,1
U0205,768,machine learning modeling pipelines in production,beginner,4.6,completed,2024-12-02,mixed,1
U0205,342,the singer songwriter,intermediate,4.9,completed,2024-07-09,mixed,1
U0205,163,"tesol certificate, part 1: teach english now!",beginner,4.8,completed,2024-08-03,mixed,1
U0205,33,business intelligence (bi) analyst,beginner,4.7,completed,2024-09-08,mixed,1
U0206,347,think outside the inbox: email marketing,beginner,4.6,completed,2024-10-08,intermediate,0
U0206,568,mathematics for engineers,not found,5.0,completed,2024-05-10,intermediate,1
U0206,74,intuit academy bookkeeping,beginner,2.9,in_progress,2024-08-06,intermediate,0
U0206,168,mathematics for machine learning,intermediate,3.8,completed,2024-07-05,intermediate,0
U0206,868,the science of well-being for teens,beginner,4.8,completed,2024-12-19,intermediate,1
U0206,594,tensorflow: data and deployment,not found,4.2,completed,2024-12-15,intermediate,1
U0206,928,"competencias digitales. herramientas de ofimã¡tica (microsoft word, excel, power point)",not found,4.7,completed,2024-10-07,intermediate,0
U0206,975,health behavior change: from evidence to action,intermediate,4.0,completed,2024-11-08,intermediate,1
U0206,360,introduction to project management,intermediate,3.5,completed,2024-05-31,intermediate,0
U0206,288,"brand management: aligning business, brand and behaviour",beginner,4.8,completed,2024-01-31,intermediate,1
U0206,839,introduction to technical support,beginner,3.9,completed,2024-10-09,intermediate,0
U0206,615,investment and portfolio management,advanced,3.9,completed,2024-04-07,intermediate,0
U0206,775,the pronunciation of american english,mixed,4.8,completed,2024-05-11,intermediate,1
U0207,256,psychological first aid,advanced,5.0,completed,2024-03-24,not found,1
U0207,197,"improving deep neural networks: hyperparameter tuning, regularization and optimization",beginner,4.5,completed,2024-09-30,not found,1
U0207,16,ibm & darden digital strategy,beginner,4.8,completed,2024-01-11,not found,0
U0207,533,economics of money and banking,intermediate,5.0,completed,2024-06-29,not found,1
U0207,555,patient safety,beginner,5.0,completed,2024-11-28,not found,1
U0207,382,probabilistic graphical models,beginner,4.8,completed,2024-01-25,not found,1
U0207,269,methods and statistics in social sciences,beginner,4.0,completed,2024-11-16,not found,1
U0207,641,extended reality for everybody,beginner,5.0,completed,2024-09-13,not found,1
U0207,135,leadership skills,intermediate,4.0,completed,2024-09-01,not found,1
U0207,515,databases for data scientists,not found,5.0,completed,2024-07-19,not found,1
U0207,752,learn english: beginning grammar,beginner,5.0,completed,2024-05-13,not found,1
U0208,683,algorithmic toolbox,beginner,3.6,completed,2024-11-20,not found,0
U0208,113,anã¡lisis de datos de google,beginner,3.6,completed,2024-08-01,not found,0
U0208,560,construction project management,beginner,5.0,completed,2024-11-13,not found,1
U0208,250,introduction to calculus,intermediate,4.4,in_progress,2024-06-24,not found,1
U0208,430,excel/vba for creative problem solving,beginner,5.0,completed,2024-12-29,not found,1
U0208,623,introduction to user experience design,intermediate,5.0,completed,2024-10-01,not found,1
U0208,257,from likes to leads: interact with customers online,beginner,3.6,completed,2024-10-26,not found,0
U0208,52,ibm it scrum master,beginner,4.4,in_progress,2024-04-02,not found,0
U0209,524,"make the sale: build, launch, and manage e-commerce stores",not found,5.0,completed,2024-10-29,not found,1
U0209,161,process data from dirty to clean,beginner,4.1,completed,2024-02-27,not found,1
U0209,703,accounting: principles of financial accounting,beginner,4.7,completed,2024-04-15,not found,0
U0209,690,google it ì§ì ìë£ì¦ ì´ì ê³¼ì ,beginner,5.0,completed,2024-02-15,not found,1
U0209,944,the digital marketing revolution,intermediate,3.9,completed,2024-09-20,not found,0
U0209,298,google data analytics capstone: complete a case study,not found,4.1,completed,2024-03-03,not found,1
U0209,742,computational neuroscience,beginner,4.8,completed,2024-03-24,not found,1
U0209,432,convolutional neural networks in tensorflow,beginner,5.0,completed,2024-06-28,not found,0
U0209,553,write professional emails in english,not found,3.5,completed,2024-06-16,not found,0
U0209,802,clinical terminology for international and u.s. students,not found,5.0,completed,2024-03-29,not found,0
U0209,223,global procurement and sourcing,intermediate,4.9,completed,2024-08-04,not found,1
U0209,341,human resources analytics,beginner,4.5,completed,2024-11-07,not found,1
U0209,758,financial planning for young adults,intermediate,4.7,completed,2024-09-16,not found,1
U0209,564,electric industry operations and markets,beginner,5.0,completed,2024-03-30,not found,1
U0209,93,excel skills for business,beginner,5.0,completed,2024-03-07,not found,1
U0209,428,introduction to discrete mathematics for computer science,beginner,2.0,dropped,2024-10-05,not found,0
U0209,579,antibiotic stewardship,intermediate,3.4,dropped,2024-05-07,not found,0
U0209,890,finanzas personales,beginner,5.0,completed,2024-06-20,not found,1
U0209,189,project execution: running the project,beginner,4.0,completed,2024-02-15,not found,0
U0210,934,machine learning and reinforcement learning in finance,mixed,4.5,completed,2024-09-22,mixed,1
U0210,430,excel/vba for creative problem solving,beginner,4.9,completed,2024-05-04,mixed,1
U0210,627,sap professional fundamentals,intermediate,5.0,completed,2024-03-16,mixed,1
U0210,584,marketing strategy,not found,4.1,completed,2024-06-06,mixed,1
U0210,340,web design for everybody: basics of web development & coding,intermediate,5.0,completed,2024-08-16,mixed,1
U0210,432,convolutional neural networks in tensorflow,beginner,4.5,completed,2024-02-27,mixed,1
U0210,63,meta social media marketing,beginner,4.9,completed,2024-09-10,mixed,1
U0210,775,the pronunciation of american english,mixed,4.4,completed,2024-01-25,mixed,1
U0210,235,risk management,intermediate,4.4,in_progress,2024-11-06,mixed,1
U0210,449,autodesk certified professional: autocad for design and drafting exam prep,beginner,5.0,completed,2024-02-04,mixed,1
U0210,469,gamification,beginner,5.0,completed,2024-09-25,mixed,1
U0211,754,data analysis and visualization with power bi,beginner,3.9,in_progress,2024-10-13,intermediate,0
U0211,505,algebra: elementary to advanced,intermediate,3.5,completed,2024-03-28,intermediate,0
U0211,687,positive psychology: martin e. p. seligmanâs visionary science,not found,5.0,completed,2024-04-17,intermediate,1
U0211,869,analyze datasets and train ml models using automl,not found,4.4,completed,2024-04-04,intermediate,1
U0211,893,customer experiences with contact center ai - dialogflow es,beginner,4.2,in_progress,2024-05-24,intermediate,1
U0211,266,introduction to healthcare,beginner,4.7,completed,2024-06-05,intermediate,1
U0211,180,generative ai for leaders,intermediate,5.0,completed,2024-09-09,intermediate,1
U0211,250,introduction to calculus,intermediate,3.7,in_progress,2024-09-15,intermediate,0
U0211,733,computational thinking for problem solving,beginner,4.5,completed,2024-01-07,intermediate,1
U0211,358,investment management,beginner,5.0,completed,2024-04-27,intermediate,1
U0211,166,accelerated computer science fundamentals,beginner,5.0,completed,2024-12-25,intermediate,1
U0211,96,preparing for google cloud certification: cloud engineer,beginner,4.2,in_progress,2024-07-11,intermediate,1
U0211,316,work smarter with microsoft word,not found,4.8,completed,2024-07-13,intermediate,0
U0211,131,linear algebra for machine learning and data science,intermediate,4.5,completed,2024-03-17,intermediate,0
U0211,150,search engine optimization (seo),intermediate,5.0,completed,2024-03-02,intermediate,1
U0211,667,security and privacy for big data - part 2,beginner,4.0,in_progress,2024-05-09,intermediate,1
U0211,20,prompt engineering,intermediate,3.1,dropped,2024-12-03,intermediate,0
U0211,115,writing in the sciences,beginner,5.0,completed,2024-05-13,intermediate,1
U0211,826,essentials in clinical simulations across the health professions,intermediate,4.2,in_progress,2024-12-16,intermediate,1
U0211,323,get started with python,intermediate,3.7,completed,2024-01-15,intermediate,0
U0212,531,battery technologies,beginner,3.3,in_progress,2024-09-15,intermediate,0
U0212,229,sound the alarm: detection and response,beginner,4.5,completed,2024-09-30,intermediate,1
U0212,832,introduction to operations management,beginner,4.6,completed,2024-07-08,intermediate,1
U0212,543,organizational change and culture for adopting google cloud,beginner,5.0,completed,2024-11-26,intermediate,1
U0212,198,salesforce sales operations,intermediate,5.0,completed,2024-10-08,intermediate,1
U0212,609,digital health,not found,4.5,completed,2024-03-13,intermediate,1
U0212,346,work smarter with microsoft excel,beginner,3.5,completed,2024-06-19,intermediate,0
U0212,826,essentials in clinical simulations across the health professions,intermediate,4.6,completed,2024-12-07,intermediate,0
U0212,443,statistical analysis with r for public health,beginner,4.2,in_progress,2024-08-14,intermediate,1
U0212,709,advanced statistics for data science,beginner,4.5,completed,2024-12-25,intermediate,1
U0213,27,generative ai with large language models,beginner,5.0,completed,2024-08-21,beginner,1
U0213,555,patient safety,beginner,4.0,completed,2024-07-20,beginner,1
U0213,524,"make the sale: build, launch, and manage e-commerce stores",not found,5.0,completed,2024-08-10,beginner,0
U0213,318,clinical trials operations,beginner,3.3,in_progress,2024-11-02,beginner,0
U0213,182,ai for medicine,beginner,4.5,completed,2024-10-18,beginner,1
U0213,776,leading: human resource management and leadership,beginner,4.7,completed,2024-07-30,beginner,1
U0213,46,"foundations: data, data, everywhere",beginner,5.0,completed,2024-04-09,beginner,0
U0213,60,prompt engineering for chatgpt,beginner,5.0,completed,2024-10-27,beginner,1
U0213,407,itil 4 exam preparation,beginner,4.4,in_progress,2024-10-28,beginner,1
U0213,227,tools for data science,beginner,4.1,completed,2024-04-12,beginner,1
U0213,716,value chain management,intermediate,5.0,completed,2024-04-08,beginner,1
U0213,605,build basic generative adversarial networks (gans),intermediate,5.0,completed,2024-05-31,beginner,1
U0214,614,the art of visual storytelling,intermediate,2.7,dropped,2024-03-07,advanced,0
U0214,306,the strategy of content marketing,beginner,4.6,completed,2024-02-27,advanced,1
U0214,225,getting started with google workspace,beginner,3.2,dropped,2024-03-09,advanced,0
U0214,856,business strategies for a better world,not found,5.0,completed,2024-08-19,advanced,1
U0214,815,"the sustainable development goals â a global, transdisciplinary vision for the future",advanced,5.0,completed,2024-09-19,advanced,1
U0214,222,people and soft skills for professional and personal success,intermediate,4.2,in_progress,2024-12-07,advanced,1
U0215,371,project planning,beginner,3.2,in_progress,2024-02-17,beginner,0
U0215,918,international law in action: the arbitration of international disputes,not found,4.6,completed,2024-08-05,beginner,1
U0215,222,people and soft skills for professional and personal success,intermediate,4.8,completed,2024-02-24,beginner,1
U0215,772,optical engineering,beginner,4.5,completed,2024-08-01,beginner,1
U0215,581,machine learning foundations for product managers,mixed,5.0,completed,2024-11-09,beginner,1
U0215,347,think outside the inbox: email marketing,beginner,5.0,completed,2024-12-08,beginner,1
U0215,1,google data analytics,beginner,4.7,completed,2024-06-28,beginner,1
U0215,413,foundations of data structures and algorithms,beginner,3.2,dropped,2024-01-04,beginner,0
U0215,251,sequence models,beginner,4.3,in_progress,2024-05-07,beginner,1
U0215,93,excel skills for business,beginner,4.1,in_progress,2024-03-21,beginner,1
U0216,906,positive psychology,not found,4.7,completed,2024-01-17,beginner,1
U0216,864,international organizations management,not found,2.5,dropped,2024-02-10,beginner,0
U0216,744,introduction to responsible ai,beginner,4.5,completed,2024-04-24,beginner,1
U0216,689,esg risks and opportunities,intermediate,4.5,completed,2024-11-11,beginner,1
U0216,239,algorithms for battery management systems,intermediate,4.5,completed,2024-10-28,beginner,1
U0216,592,innovation: from creativity to entrepreneurship,not found,4.6,completed,2024-03-14,beginner,1
U0216,488,abnormal psychology,beginner,5.0,completed,2024-01-16,beginner,1
U0216,833,robotic process automation (rpa),beginner,5.0,completed,2024-06-06,beginner,1
U0216,458,excel skills for data analytics and visualization,beginner,5.0,completed,2024-10-04,beginner,1
U0216,114,chatgpt advanced data analysis,beginner,5.0,completed,2024-08-04,beginner,1
U0216,4,google digital marketing & e-commerce,beginner,3.7,completed,2024-03-14,beginner,0
U0216,647,entrepreneurial finance: strategy and innovation,beginner,5.0,completed,2024-03-05,beginner,1
U0216,519,healthcare law,not found,3.4,in_progress,2024-11-17,beginner,0
U0216,302,business data management and communication,beginner,4.2,in_progress,2024-04-04,beginner,0
U0216,152,gestiã³n de proyectos de google,beginner,5.0,completed,2024-04-16,beginner,1
U0216,432,convolutional neural networks in tensorflow,beginner,5.0,completed,2024-02-20,beginner,1
U0216,89,microsoft 365 fundamentals,beginner,5.0,completed,2024-02-05,beginner,1
U0217,284,google professional workspace administrator,not found,4.8,completed,2024-12-19,mixed,1
U0217,745,supply chain logistics,not found,5.0,completed,2024-07-10,mixed,1
U0217,743,chinese for beginners,beginner,5.0,completed,2024-10-28,mixed,1
U0217,285,project management & other tools for career development,beginner,5.0,completed,2024-12-22,mixed,1
U0217,80,google business intelligence,beginner,4.5,completed,2024-03-14,mixed,1
U0217,11,ibm full stack software developer,beginner,3.6,in_progress,2024-01-25,mixed,0
U0217,417,dynamic public speaking,beginner,4.6,completed,2024-12-08,mixed,1
U0217,400,introduction to data engineering,beginner,4.5,completed,2024-08-08,mixed,0
U0217,964,using databases with python,advanced,4.9,completed,2024-12-18,mixed,0
U0217,457,google cloud fundamentals: core infrastructure,beginner,4.7,completed,2024-12-13,mixed,1
U0217,250,introduction to calculus,intermediate,4.6,completed,2024-01-19,mixed,1
U0217,870,image processing for engineering and science,intermediate,4.4,in_progress,2024-11-20,mixed,0
U0217,478,ibm z/os mainframe practitioner,mixed,3.2,in_progress,2024-08-29,mixed,0
U0217,583,an introduction to american law,not found,5.0,completed,2024-04-06,mixed,1
U0217,93,excel skills for business,beginner,5.0,completed,2024-01-31,mixed,1
U0217,372,project launch,beginner,3.8,in_progress,2024-10-14,mixed,0
U0218,452,programming with javascript,mixed,5.0,completed,2024-09-18,mixed,1
U0218,754,data analysis and visualization with power bi,beginner,3.5,completed,2024-04-01,mixed,0
U0218,328,financial management,mixed,4.5,completed,2024-11-23,mixed,0
U0218,616,international humanitarian law in theory and practice,beginner,5.0,completed,2024-02-20,mixed,1
U0218,49,"bi foundations with sql, etl and data warehousing",beginner,4.7,completed,2024-07-17,mixed,1
U0218,592,innovation: from creativity to entrepreneurship,not found,5.0,completed,2024-01-12,mixed,1
U0218,149,introduction to data analytics,beginner,4.1,completed,2024-11-12,mixed,1
U0218,809,data visualization & dashboarding with r,beginner,5.0,completed,2024-04-28,mixed,1
U0218,345,photography basics and beyond: from smartphone to dslr,beginner,3.8,completed,2024-08-30,mixed,0
U0218,275,scrum master certification,beginner,4.3,in_progress,2024-02-08,mixed,1
U0218,820,"introduction to containers w/ docker, kubernetes & openshift",not found,4.2,completed,2024-11-02,mixed,1
U0218,386,cancer biology,beginner,4.0,in_progress,2024-04-06,mixed,1
U0218,360,introduction to project management,intermediate,4.4,completed,2024-01-24,mixed,0
U0218,278,the diy musician,beginner,5.0,completed,2024-11-10,mixed,1
U0218,890,finanzas personales,beginner,3.8,completed,2024-05-05,mixed,0
U0218,731,food & beverage management,beginner,5.0,completed,2024-03-28,mixed,1
U0218,63,meta social media marketing,beginner,4.6,completed,2024-08-19,mixed,1
U0218,696,auditing i: conceptual foundations of auditing,beginner,4.7,completed,2024-07-08,mixed,1
U0218,514,professional skills for the workplace,intermediate,5.0,completed,2024-10-05,mixed,1
U0218,880,medical cannabis: the health effects of thc and cbd,advanced,3.4,dropped,2024-10-23,mixed,0
U0219,795,managing cybersecurity,beginner,5.0,completed,2024-11-10,beginner,1
U0219,36,meta front-end developer,beginner,3.0,in_progress,2024-05-22,beginner,0
U0219,387,robotics,beginner,4.8,completed,2024-03-31,beginner,1
U0219,426,engineering project management,mixed,4.9,completed,2024-12-07,beginner,1
U0219,759,introduction to engineering mechanics,beginner,4.6,completed,2024-01-01,beginner,1
U0220,727,fundamentos de la ciberseguridad,beginner,5.0,completed,2024-06-30,beginner,1
U0220,419,"songwriting: writing, arranging, and producing music",beginner,4.5,completed,2024-01-22,beginner,0
U0220,191,applied data science with r,beginner,4.4,completed,2024-10-02,beginner,1
U0220,183,generative ai: introduction and applications,beginner,4.1,completed,2024-09-09,beginner,1
U0220,830,ø¥ø¯ø§ø±ø© ø§ùùø´ø±ùø¹ø§øª ùù google,beginner,5.0,completed,2024-08-30,beginner,0
U0220,647,entrepreneurial finance: strategy and innovation,beginner,4.6,completed,2024-02-25,beginner,0
U0220,515,databases for data scientists,not found,3.8,in_progress,2024-12-05,beginner,0
U0220,370,salesforce sales development representative,beginner,5.0,completed,2024-07-22,beginner,0
U0221,675,introduction to google seo,beginner,4.9,completed,2024-04-09,beginner,1
U0221,909,ordered data structures,beginner,3.8,completed,2024-06-23,beginner,0
U0221,203,achieving personal and professional success,intermediate,4.6,completed,2024-12-26,beginner,0
U0221,433,biostatistics in public health,beginner,4.1,completed,2024-11-28,beginner,1
U0221,226,organizational leadership,beginner,4.0,completed,2024-12-25,beginner,1
U0221,69,foundations of digital marketing and e-commerce,beginner,3.2,in_progress,2024-05-12,beginner,0
U0221,372,project launch,beginner,5.0,completed,2024-10-14,beginner,1
U0221,345,photography basics and beyond: from smartphone to dslr,beginner,4.3,completed,2024-05-20,beginner,1
U0221,245,matlab programming for engineers and scientists,not found,3.8,in_progress,2024-11-23,beginner,0
U0221,269,methods and statistics in social sciences,beginner,4.1,in_progress,2024-01-26,beginner,1
U0221,332,software design and architecture,beginner,3.1,dropped,2024-01-11,beginner,0
U0221,963,pre-mba quantitative skills,beginner,5.0,completed,2024-03-27,beginner,1
U0221,752,learn english: beginning grammar,beginner,4.4,in_progress,2024-06-04,beginner,1
U0221,62,technical support fundamentals,advanced,5.0,completed,2024-05-22,beginner,1
U0221,842,customer relationship management,beginner,3.8,in_progress,2024-08-28,beginner,0
U0221,603,"energy production, distribution & safety",not found,3.5,completed,2024-11-26,beginner,0
U0221,861,survey data collection and analytics,beginner,3.3,dropped,2024-10-01,beginner,0
U0221,313,introduction to front-end development,beginner,4.7,completed,2024-06-30,beginner,1
U0221,430,excel/vba for creative problem solving,beginner,4.4,completed,2024-01-14,beginner,1
U0222,650,vital signs: understanding what the body is telling us,intermediate,5.0,completed,2024-09-16,mixed,1
U0222,228,the business of health care,beginner,4.0,completed,2024-05-24,mixed,1
U0222,477,decentralized finance (defi): the future of finance,intermediate,5.0,completed,2024-01-27,mixed,1
U0222,380,agile with atlassian jira,beginner,4.8,completed,2024-08-03,mixed,1
U0222,88,financial markets,intermediate,5.0,completed,2024-09-02,mixed,1
U0222,608,introduction to logic and critical thinking,beginner,4.3,completed,2024-09-21,mixed,1
U0222,482,harnessing the power of data with power bi,intermediate,3.9,in_progress,2024-10-19,mixed,0
U0222,268,automate cybersecurity tasks with python,beginner,4.3,completed,2024-12-28,mixed,1
U0222,461,understanding clinical research: behind the statistics,beginner,2.8,in_progress,2024-08-10,mixed,0
U0222,755,medical terminology i,beginner,5.0,completed,2024-08-03,mixed,1
U0222,781,asp.net for experienced developers,not found,4.9,completed,2024-09-14,mixed,1
